Created Date,Cut Off At,Fakultas Text,Fakultas Tujuan Text,Id,Jenis Program Text,Jenjang,Jk,Nama Mhs,Negara Tujuan Text,Nim,Prodi Text,Tgl Mulai,Tgl Selesai,Tipe Text,Univ Tujuan Text,Verified
2018-05-15 14:57:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,10662,,S1,,    ,Spain,0331770115,KEDOKTERAN,2018-02-01,2018-02-28,PT,,Ya
2022-12-16 22:35:00.000,2023-07-31 11:48:43.5926,Sekolah Ilmu Kesehatan dan Ilmu Alam,-,8236,Conference/Seminar Workshop,S1,,    ,Malaysia,1350291019,KESEHATAN MASYARAKAT (K.BANYUWANGI),2022-06-07,2022-06-08,PT,-,Ya
2019-08-28 14:02:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,13006,,S1,,    ,Malaysia,0331000316,ILMU HUKUM,2019-08-26,2019-08-30,PT,University Teknologi Petronas,Ya
2020-03-25 09:22:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Faculty of Fisheries,13634,Internship,S1,,    ,Thailand,1330881417,TEKNOLOGI HASIL PERIKANAN,2020-01-01,2020-01-31,PT,Kasetsart University,Ya
2022-06-17 10:02:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,departemen of microbiology and immunilogy,8941,Conference/Seminar Workshop,Profesi,,Ermawati    ,Singapore,0431210121,PENDIDIKAN PROFESI DOKTER,2022-01-12,2022-02-21,PT,NUS Yong Loo Lin School of Medicine,Ya
2022-09-22 14:25:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Faculty of Arts and Social Sciences and the Faculty of Business and Economics,8859,Exchange Program,S1,,Habil  Wiyarni  ,Malaysia,0330700420,MANAJEMEN,2022-08-14,2022-08-21,PT,University of Malaya,Ya
2018-09-22 15:50:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Economic,11364,,S1,,    ,Singapore,0331160416,MANAJEMEN,2018-10-14,2018-10-17,PT,"National University of Singapore, Namyang Technological University, Port Authority of Singapore, Port of Tanjung Pelepas - Johor, Google Singapore",Ya
2019-07-09 16:58:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Singapore dan Tanjung Pinang,13161,,S1,,SATYA  FIRDAUSA  ,Singapore,0330040816,KIMIA,2019-06-24,2019-06-30,PT,Singapore dan Tanjung Pinang,Ya
2017-12-04 21:34:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Center for Heart and Vascular Care Anadolu Medical Center,10314,,Spesialis,,Nuzulul Melfa Suryana  ,Spain,0363010112,"ILMU BEDAH TORAKS, KARDIAK, DAN VASKULER",2017-07-16,2017-07-21,PT,Center for Heart and Vascular Care Anadolu Medical Center,Ya
2021-11-03 10:55:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,15076,Exchange Program,Profesi,,Salsabil    ,Switzerland,0430090520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2019-10-07 10:06:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,13126,Exchange Program,S1,,Verawaty Reynaldi   ,Hong Kong (SAR),0331020216,KEDOKTERAN GIGI,2019-07-01,2019-07-05,PT,The University of Hong Kong,Ya
2017-10-31 12:54:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty Of Dentistry,10288,,S1,,Verawaty Reynaldi   ,Thailand,0331020216,KEDOKTERAN GIGI,2017-02-20,2017-02-24,PT,Mahidol University,Ya
2022-12-19 15:52:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Faculty of Fisheries and Food Science,8210,Conference/Seminar Workshop,S1,,Namita Firdausy   ,Malaysia,1330211420,AKUAKULTUR,2022-03-03,2022-03-03,PT,Universiti Malaysia Terengganu,Ya
2023-01-27 09:22:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Mahidol University Nakhon Sawan Campus,7931,Exchange Program,S1,,    ,Thailand,0331020420,AKUNTANSI,2023-01-25,2023-02-01,PT,Mahidol University,Ya
2019-06-17 14:28:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,12185,,S1,,Renita  Budiono  ,Thailand,0330490716,ILMU INFORMASI DAN PERPUSTAKAAN,2019-04-22,2019-04-24,PT,Universiti Malaya,Ya
2019-03-20 10:45:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12207,,S1,,Karunia    ,Japan,0331870116,KEDOKTERAN,2019-01-01,2019-01-31,PT,Oita University,Ya
2023-03-07,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,,15724,Exchange Program,S1,,Fahru Albert   ,Malaysia,8330398201,TEKNIK LINGKUNGAN,2023-01-25,2023-01-31,PT,Management and Science University,
2019-11-25 13:10:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,13908,Conference/Seminar Workshop,Spesialis,,Nurdianti AFIFUDDIN   ,Philippines,0263050116,ILMU PENYAKIT DALAM,2019-11-21,2019-11-23,PT,Asean Federation of Endocrine Societies Congress (AFES),Ya
2017-05-26 10:52:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,no data,9418,,S1,, Rofi'udin   ,Japan,0330200713,ADMINISTRASI PUBLIK,2017-04-20,2017-04-21,PT,no data,Ya
2017-08-25 10:08:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,9634,,S1,, Rofi'udin   ,Japan,0330200713,ADMINISTRASI PUBLIK,2017-04-20,2017-04-21,PT,Intenasional Conference ASSHIS-2017,Ya
2019-03-12 16:17:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,-,11077,,D3,, Afrilita   ,"Korea, South",1130571517,BAHASA INGGRIS,2019-01-16,2019-01-20,PT,-,Ya
2020-02-28 08:36:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,13326,Internship,S1,,Mileniatri    ,Malaysia,0332590618,KEDOKTERAN HEWAN,2020-01-03,2020-01-10,PT,Penang Turf Club 2020,Ya
2019-03-29 13:18:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,12038,,S1,,Syahriar  SHANTI  ,Malaysia,0331570216,KEDOKTERAN GIGI,2019-02-20,2019-02-22,PT,University of Malaya,Ya
2019-12-17 15:36:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,14017,Exchange Program,S1,,Quinamora  Mawikere  ,France,0330710116,KEDOKTERAN,2019-12-02,2019-12-27,PT,Universite de Lille,Ya
2020-03-24 17:34:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Management & Science University (MSU),13760,,S1,,    ,Malaysia,0330320817,SISTEM INFORMASI,2020-02-05,2020-02-14,PT,"Management and Science University, Shah Alam, Malaysia",Ya
2019-10-04 15:21:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12774,,S1,,Chaela Tamami Zulkarnain  ,Taiwan,0331450417,MANAJEMEN,2019-10-12,2019-10-18,PT,Chinese Culture University,Ya
2018-09-22 16:00:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Economic,11122,,S1,,Chaela Tamami Zulkarnain  ,Singapore,0331450417,MANAJEMEN,2018-10-14,2018-10-17,PT,"National University of Singapore, Namyang Technological University, Port Authority of Singapore, Port of Tanjung Pelepas - Johor, Google Singapore",Ya
2022-12-23 12:34:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xx,8007,Exchange Program,S1,,Dwijaya  Apsara  ,Honduras,0331070720,ILMU HUBUNGAN INTERNASIONAL,2022-05-09,2023-01-30,FT,University of Pecs,Ya
2018-08-27 08:38:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Malaysia dan Singapore,10844,,S1,, Anura Hanifah  ,Malaysia,0330550816,FISIKA,2018-07-08,2018-07-10,PT,Malaysia dan Singapore,Ya
2019-03-25 14:43:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,University of Malaya,12261,,S1,, Anura Hanifah  ,Malaysia,0330550816,FISIKA,2019-01-27,2019-02-03,PT,University of Malaya,Ya
2021-10-25 11:52:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Dept of Academic Affairs,14576,Conference/Seminar Workshop,S1,,Geraldo ARDHITA   ,Malaysia,0330230818,STATISTIKA,2021-03-30,2021-03-31,PT,UITM Terengganu,Ya
2022-12-06 15:38:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8691,Conference/Seminar Workshop,S1,, HUSNAINI   ,Indonesia,0331490219,KEDOKTERAN GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2019-12-17 15:48:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,13994,Exchange Program,S1,,Farisa Masluqiyah   ,Malaysia,0330360116,KEDOKTERAN,2019-11-30,2019-12-30,PT,Universiti Kebangsaan Malaysia (UKM),Ya
2019-03-22 14:41:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Universiti Teknologi Mara Negeri Sembilan,12153,,S1,, Nofiani   ,Malaysia,0330710816,KIMIA,2019-01-27,2019-02-03,PT,Universiti Teknologi Mara Negeri Sembilan,Ya
2021-11-03 11:07:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,15082,Exchange Program,Profesi,,  Shinta  ,Switzerland,0430150520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2023-02-06 13:26:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Mahidol University Nakhon Sawan Campus,7925,Exchange Program,S1,,Vegananda    ,Thailand,0330770420,EKONOMI ISLAM,2023-01-25,2023-02-01,PT,Mahidol University,Ya
2022-10-31 13:32:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academic of Islamic Studies,8574,Exchange Program,S1,,Vegananda    ,Malaysia,0330770420,EKONOMI ISLAM,2022-10-16,2022-10-23,PT,University of Malaya,Ya
2019-10-04 12:18:00.000,2023-07-31 11:48:43.5926,Fakultas Keperawatan,Fakulti Perubatan,13162,Exchange Program,S1,,EKAWESTRI  Iriani  ,Malaysia,1330041316,KEPERAWATAN,2019-10-07,2019-10-17,PT,Universiti Malaya,Ya
2021-10-25 11:17:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,School of Technology,14612,Conference/Seminar Workshop,S1,,    ,India,0330350818,TEKNIK LINGKUNGAN,2021-04-11,2021-04-12,PT,"PDEU, Gandhinagar",Ya
2016-05-04 14:25:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,Faculty of Arts and Social Sciences,9446,,S1,,Faisal HERSA   ,Singapore,1330331212,BAHASA DAN SASTRA INGGRIS,2015-08-01,2015-12-04,FT,National University of Singapore,Ya
2019-01-25 16:53:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11435,,S1,,    ,Thailand,0330080416,AKUNTANSI,2018-10-16,2018-10-19,PT,Chulalongkorn University,Ya
2022-09-22 08:26:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Institut Islam Hadhari,8838,Exchange Program,S2,, Arimbi   ,Malaysia,0530040421,SAINS EKONOMI ISLAM,2022-08-15,2022-08-30,PT,Universiti Kebangsaan Malaysia (UKM),Ya
2016-11-01 16:08:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,9353,,S1,,  Anggun  ,"Korea, South",0330540713,ADMINISTRASI PUBLIK,2016-11-21,2016-11-26,PT,xxx,Ya
2019-05-23 09:34:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Engineering,11740,,S1,,Merina Althea Achirularofa  ,Malaysia,1330791418,AKUAKULTUR,2019-04-21,2019-04-24,PT,Universiti Teknologi MARA (UiTM),Ya
2019-04-23 10:11:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,12111,,S1,, mada   ,Hong Kong (SAR),0330740716,ILMU HUBUNGAN INTERNASIONAL,2019-01-25,2019-01-26,PT,"The 12th International Conference on Language, Education, Humanities and Innovation? (ICLEHI) 2019",Ya
2019-09-14 14:45:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,12927,,S1,,    ,Malaysia,0330190317,ILMU HUKUM,2019-10-15,2019-10-18,PT,Universiti Teknologi MARA (UiTM),Ya
2020-10-21 12:36:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,13794,Short Program,S1,,    ,"Palestinian Territory, Occupied",0330190317,ILMU HUKUM,2020-09-10,2020-09-10,PT,Hebron University,Ya
2020-09-24 10:38:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,13795,Conference/Seminar Workshop,S1,,    ,Netherlands,0330190317,ILMU HUKUM,2020-09-22,2020-09-22,PT,Maastricht University,Ya
2019-10-15 11:22:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,Radiology Centre,13000,Internship,D4,,Uswanto  Nuha  ,Vietnam,1830121516,TEKNOLOGI RADIOLOGI PENCITRAAN,2019-10-07,2020-01-07,FT,Bach Mai University Hospital,Ya
2019-03-29 11:10:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,12003,,Spesialis,,    ,Japan,0763050217,PROSTODONSIA,2019-02-16,2019-02-28,PT,Tohoku University,Ya
2022-10-20 16:22:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,8516,Short Program,S1,,Revi ERIESTANTIA ARGYA  ,Japan,0330170620,KEDOKTERAN HEWAN,2022-09-15,2022-09-16,PT,Yamaguchi University,Ya
2017-10-31 12:59:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty Of Dentistry,9983,,S1,,Nufida  Wiyarni  ,Thailand,0330760215,KEDOKTERAN GIGI,2017-02-20,2017-02-24,PT,Mahidol University,Ya
2021-03-26 17:02:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,india,14664,Participation in Consortium,Spesialis,,Georgina    ,India,0363150218,ILMU KONSERVASI GIGI,2020-09-24,2020-09-26,PT,"National Institute of Design, India",Ya
2019-05-08 09:58:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,11809,,Spesialis,,Georgina    ,Thailand,0363150218,ILMU KONSERVASI GIGI,2019-04-30,2019-05-04,PT,Mahidol University,Ya
2021-11-03 09:04:00.000,2023-07-31 11:48:43.5926,Sekolah Ilmu Kesehatan dan Ilmu Alam,Faculty of Veterinary Medicine,15406,Exchange Program,S1,,Ayesie    ,Italy,0350160619,KEDOKTERAN HEWAN,2021-09-01,2022-06-03,FT,University of Padova,Ya
2022-12-16 23:00:00.000,2023-07-31 11:48:43.5926,Sekolah Ilmu Kesehatan dan Ilmu Alam,-,8226,Conference/Seminar Workshop,S1,,Ayesie    ,Japan,0350160619,KEDOKTERAN HEWAN,2022-07-07,2022-07-07,PT,Yamaguchi University,Ya
2020-01-30 09:28:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Griffith University,13550,,S3,,Guruh    ,Australia,1873031018,KESEHATAN MASYARAKAT,2019-10-29,2019-10-31,PT,Griffith University,Ya
2022-12-19 15:51:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Faculty of Fisheries and Food Science,8209,Conference/Seminar Workshop,S1,, HARI AN  ,Malaysia,1330201420,AKUAKULTUR,2022-03-03,2022-03-03,PT,Universiti Malaysia Terengganu,Ya
2018-07-18 07:40:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,10543,,S1,,Salsabilavi  Beatrice  ,Singapore,0330360315,ILMU HUKUM,2018-07-03,2018-07-08,PT,AFMAM,Ya
2017-08-16 14:54:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,17th AUN and 6th ASEAN+3 Educational Forum and Young Speakers Contest,9924,,S1,,Salsabilavi  Beatrice  ,Singapore,0330360315,ILMU HUKUM,2017-05-22,2017-05-26,PT,National University of Singapore,Ya
2016-09-01 02:24:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,-,9536,,S1,, Ahadin   ,Estonia,1111631105,PSIKOLOGI,2015-04-19,2015-04-29,PT,-,Ya
2021-11-16 10:56:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,15272,Exchange Program,S1,,Audita Luqyana   ,Mongolia,0330200420,AKUNTANSI,2021-09-25,2021-10-03,PT,Mandakh University,Ya
2022-06-20 15:36:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8989,Conference/Seminar Workshop,Spesialis,,Gneiss Asmaradianti   ,"Korea, South",0163040119,ILMU KESEHATAN MATA,2022-06-11,2022-06-12,PT,APACRS,Ya
2016-06-16 10:57:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,-,9312,,S1,,Nofarian    ,Singapore,1331721013,KESEHATAN MASYARAKAT,2016-05-25,2016-05-26,PT,-,Ya
2022-12-16 22:55:00.000,2023-07-31 11:48:43.5926,Sekolah Ilmu Kesehatan dan Ilmu Alam,-,8229,Conference/Seminar Workshop,S1,,    ,Japan,1350421418,AKUAKULTUR (K.BANYUWANGI),2022-06-11,2022-06-11,PT,Hokkaido Indonesian Student Association Scientific Meeting 2022,Ya
2019-07-10 11:12:00.000,2023-07-31 11:48:43.5926,Sekolah Pascasarjana,Faculty of Veterinary Medicine,12643,,S2,,Manuel    ,Malaysia,0530140917,ILMU FORENSIK,2019-07-25,2019-07-26,PT,Universiti Teknologi MARA (UiTM),Ya
2019-07-11 08:33:00.000,2023-07-31 11:48:43.5926,Sekolah Pascasarjana,Pusat Analisis Sains Forensik,12644,,S2,,Manuel    ,Malaysia,0530140917,ILMU FORENSIK,2019-07-24,2019-07-24,PT,Jabatan Kimia Malaysia,Ya
2017-08-16 09:36:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,China Agricultural University,9761,,S1,,Asyaro    ,China,0332660613,KEDOKTERAN HEWAN,2017-02-19,2017-02-26,PT,China Agricultural University,Ya
2021-06-29 13:51:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Foreign Studies,14583,Exchange Program,S1,,Utami Nilarosa   ,Japan,0330970118,KEDOKTERAN,2021-05-20,2021-07-31,PT,Osaka University,Ya
2019-03-29 13:14:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Faculty of Fisheries,12404,,S1,,Faradilla ALFIANITA   ,Thailand,1330031416,TEKNOLOGI HASIL PERIKANAN,2019-01-01,2019-04-02,FT,Kasetsart University,Ya
2018-12-05 21:00:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,School of Fisheries and Aquaculture Science,11436,,S1,,Faradilla ALFIANITA   ,Malaysia,1330031416,TEKNOLOGI HASIL PERIKANAN,2018-11-24,2018-12-27,PT,Universiti Malaysia Terengganu,Ya
2021-06-29 16:03:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Foreign Studies,14439,Exchange Program,S1,, Zidni   ,Japan,0332280518,FARMASI,2021-05-20,2021-07-31,PT,Osaka University,Ya
2021-11-04 11:37:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,15472,Exchange Program,S1,, Zidni   ,India,0332280518,FARMASI,2021-02-20,2021-02-21,PT,Fakultas Farmasi,Ya
2020-03-10 14:51:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,malaysia,13680,Exchange Program,S1,, DWIPO Wimanjaya  ,Malaysia,1331851017,KESEHATAN MASYARAKAT,2020-04-08,2020-04-14,PT,Universiti Teknologi Malaysia,Ya
2018-09-10 14:41:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,Ekonomi,11685,,D3,, Yogaswara   ,Brunei Darussalam,1130281514,AKUNTANSI,2018-09-05,2018-09-07,PT,Brunel University,Ya
2017-10-19 09:38:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,10118,,S1,,    ,Thailand,0331930515,FARMASI,2017-07-21,2017-07-27,PT,Chulalongkorn University,Ya
2019-01-07 08:30:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,11502,,S1,,    ,"Korea, South",0331930515,FARMASI,2018-09-15,2018-09-16,PT,Academic Centre for Dentistry,Ya
2022-10-07 15:14:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,-,8495,Exchange Program,S3,,Antya Andira   ,Malaysia,0773020421,ILMU EKONOMI ISLAM,2022-10-02,2022-10-07,PT,Universiti Sains Islam Malaysia,Ya
2019-07-09 21:57:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,13128,,S1,,    ,Malaysia,0331730116,KEDOKTERAN,2019-07-08,2019-08-02,PT,Universiti Kebangsaan Malaysia (UKM),Ya
2017-05-31 14:40:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,no data,9253,,S1,,Isvani  Jawindra  ,Morocco,0310160114,KEDOKTERAN,2017-01-28,2017-02-25,PT,no data,Ya
2018-05-16 04:32:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,10370,,S1,,Isvani  Jawindra  ,Spain,0310160114,KEDOKTERAN,2018-02-01,2018-02-28,PT,,Ya
2021-11-09 16:40:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,International Relations Centre (UKM Global),15411,Exchange Program,S1,,Manggalih Haryoputra Hermawan  ,Malaysia,1330361419,TEKNOLOGI HASIL PERIKANAN,2021-06-17,2021-06-17,PT,Universiti Kebangsaan Malaysia (UKM),Ya
2022-06-21 16:05:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,8965,Exchange Program,S1,, Calisha   ,Turkey,0331820518,FARMASI,2022-01-28,2022-02-16,PT,Farmasi,Ya
2021-10-27 21:47:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,MINEC MegaGen International Network and Clinical Research,14274,Conference/Seminar Workshop,Spesialis,, Ayusi   ,United Kingdom,0563070219,PERIODONSIA,2021-05-01,2021-05-01,PT,MINEC MegaGen International Network and Clinical Research,Ya
2021-10-27 20:24:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Continuing Education Recognition Program,14275,Conference/Seminar Workshop,Spesialis,, Ayusi   ,United States,0563070219,PERIODONSIA,2021-01-17,2021-01-17,PT,Glidewell Laboratories,Ya
2021-10-27 20:43:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Tribune group,14276,Conference/Seminar Workshop,Spesialis,, Ayusi   ,Germany,0563070219,PERIODONSIA,2021-03-14,2021-03-14,PT,Tribune group,Ya
2021-10-27 20:38:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,PACE Academy General Dentistry Program Approval for Continuing Education,14277,Conference/Seminar Workshop,Spesialis,, Ayusi   ,Germany,0563070219,PERIODONSIA,2021-02-18,2021-02-18,PT,Tribune group,Ya
2021-10-27 20:50:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,14278,Conference/Seminar Workshop,Spesialis,, Ayusi   ,Malaysia,0563070219,PERIODONSIA,2021-05-14,2021-05-14,PT,Universiti Malaya,Ya
2019-06-14 10:13:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,12018,,S1,,    ,"Korea, South",0330820317,ILMU HUKUM,2019-07-22,2019-08-09,PT,Inha University,Ya
2022-12-06 16:20:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8663,Conference/Seminar Workshop,Profesi,,Asyaro Anggiaulya THIRZA  ,Indonesia,0430820221,PENDIDIKAN PROFESI DOKTER GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2021-10-08 10:35:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,International Global Network,14374,Conference/Seminar Workshop,S1,,KOERNIASARI  Achirularofa  ,Malaysia,1330231419,AKUAKULTUR,2021-08-27,2021-08-29,PT,International Global network,Ya
2022-06-22 22:22:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Faculty of Fisheries,9010,Exchange Program,S1,,KOERNIASARI  Achirularofa  ,Turkey,1330231419,AKUAKULTUR,2022-02-14,2022-06-30,FT,Cukurova University,Ya
2021-09-15 13:19:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,14487,Competition,S1,,Nurdianti Tafif Rachmawan  ,Philippines,0330060119,KEDOKTERAN,2021-03-21,2021-04-17,PT,Amsa International,Ya
2022-06-17 08:58:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,departemen of microbiology and immunilogy,8920,Conference/Seminar Workshop,S1,,Nurdianti Tafif Rachmawan  ,Singapore,0330060119,KEDOKTERAN,2022-01-12,2022-02-21,PT,NUS Yong Loo Lin School of Medicine,Ya
2021-10-31 10:11:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,Veterinary Medicine,15433,Exchange Program,S1,,NABIELA Rani Jauhar  ,France,0330760619,KEDOKTERAN HEWAN,2021-09-13,2022-07-01,FT,Campus agronomique de Clermont-Ferrand,Ya
2022-12-14 13:31:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,kedokteran hewan,8313,Research Training/Fellowship,S1,,NABIELA Rani Jauhar  ,France,0330760619,KEDOKTERAN HEWAN,2022-02-19,2022-09-01,FT,"Campus agronomique de Clermont-Ferrand, France",Ya
2022-12-15 08:38:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,8350,Exchange Program,S1,,NABIELA Rani Jauhar  ,Thailand,0330760619,KEDOKTERAN HEWAN,2022-09-02,2022-12-02,FT,Chulalongkorn University,Ya
2022-11-04 09:16:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,campus agronomique de clermont - ferrand,8555,Competition,S1,,NABIELA Rani Jauhar  ,France,0330760619,KEDOKTERAN HEWAN,2022-02-18,2022-02-28,PT,campus agronomique de clermont - ferrand,Ya
2022-10-11 09:27:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,agronimic de clermont ferrand,8556,Exchange Program,S1,,NABIELA Rani Jauhar  ,France,0330760619,KEDOKTERAN HEWAN,2022-02-11,2022-02-11,PT,agronimic de clermont ferrand,Ya
